sample_id,feature_path,aux_feature_path,violence,self_harm,nsfw,split,source,group_id,media_type,n_frames,feature_dim,aux_dim
ucf101_3d9a266d4cb1,/kaggle/working/artifacts/features/temporal_train/ucf101_3d9a266d4cb1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3d9a266d4cb1.npy,0,0,0,train,ucf101,ucf101:archery/v_archery_g25_c04,video,64,768,4
ucf101_d01f88a0b824,/kaggle/working/artifacts/features/temporal_train/ucf101_d01f88a0b824.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d01f88a0b824.npy,0,0,0,train,ucf101,ucf101:archery/v_archery_g25_c06,video,64,768,4
ucf101_df331ba020e6,/kaggle/working/artifacts/features/temporal_train/ucf101_df331ba020e6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_df331ba020e6.npy,0,0,0,train,ucf101,ucf101:archery/v_archery_g25_c07,video,64,768,4
ucf101_cb1997973470,/kaggle/working/artifacts/features/temporal_train/ucf101_cb1997973470.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_cb1997973470.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g08_c01,video,64,768,4
ucf101_3c66a0c6e533,/kaggle/working/artifacts/features/temporal_train/ucf101_3c66a0c6e533.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3c66a0c6e533.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g08_c03,video,64,768,4
ucf101_cb05bf7a7b92,/kaggle/working/artifacts/features/temporal_train/ucf101_cb05bf7a7b92.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_cb05bf7a7b92.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g08_c04,video,64,768,4
ucf101_5548090ae2d9,/kaggle/working/artifacts/features/temporal_train/ucf101_5548090ae2d9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_5548090ae2d9.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g09_c01,video,64,768,4
ucf101_3e7fe5b1deec,/kaggle/working/artifacts/features/temporal_train/ucf101_3e7fe5b1deec.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3e7fe5b1deec.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g09_c02,video,64,768,4
ucf101_e24000655fee,/kaggle/working/artifacts/features/temporal_train/ucf101_e24000655fee.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e24000655fee.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g09_c04,video,64,768,4
ucf101_ee5b56cc28c6,/kaggle/working/artifacts/features/temporal_train/ucf101_ee5b56cc28c6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ee5b56cc28c6.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g09_c05,video,64,768,4
ucf101_30b384ff748a,/kaggle/working/artifacts/features/temporal_train/ucf101_30b384ff748a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_30b384ff748a.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g09_c06,video,64,768,4
ucf101_6f8b70f2982b,/kaggle/working/artifacts/features/temporal_train/ucf101_6f8b70f2982b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_6f8b70f2982b.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g10_c01,video,64,768,4
ucf101_98ee41975101,/kaggle/working/artifacts/features/temporal_train/ucf101_98ee41975101.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_98ee41975101.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g10_c03,video,64,768,4
ucf101_1457b3d50e7c,/kaggle/working/artifacts/features/temporal_train/ucf101_1457b3d50e7c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_1457b3d50e7c.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g11_c01,video,64,768,4
ucf101_36c88b2a18ea,/kaggle/working/artifacts/features/temporal_train/ucf101_36c88b2a18ea.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_36c88b2a18ea.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g11_c02,video,64,768,4
ucf101_a6336b7781b8,/kaggle/working/artifacts/features/temporal_train/ucf101_a6336b7781b8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a6336b7781b8.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g11_c03,video,64,768,4
ucf101_4ea64094bd56,/kaggle/working/artifacts/features/temporal_train/ucf101_4ea64094bd56.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_4ea64094bd56.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g12_c01,video,64,768,4
ucf101_b029d096997f,/kaggle/working/artifacts/features/temporal_train/ucf101_b029d096997f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_b029d096997f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g12_c02,video,64,768,4
ucf101_e9209a077075,/kaggle/working/artifacts/features/temporal_train/ucf101_e9209a077075.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e9209a077075.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g12_c03,video,64,768,4
ucf101_67da5e82b620,/kaggle/working/artifacts/features/temporal_train/ucf101_67da5e82b620.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_67da5e82b620.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g12_c04,video,64,768,4
ucf101_fc2bd488dc87,/kaggle/working/artifacts/features/temporal_train/ucf101_fc2bd488dc87.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_fc2bd488dc87.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g12_c06,video,64,768,4
ucf101_ef0b39b486d8,/kaggle/working/artifacts/features/temporal_train/ucf101_ef0b39b486d8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ef0b39b486d8.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g13_c02,video,64,768,4
ucf101_058b8185739d,/kaggle/working/artifacts/features/temporal_train/ucf101_058b8185739d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_058b8185739d.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g13_c03,video,64,768,4
ucf101_8def94853107,/kaggle/working/artifacts/features/temporal_train/ucf101_8def94853107.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_8def94853107.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g14_c01,video,64,768,4
ucf101_fadead5b001f,/kaggle/working/artifacts/features/temporal_train/ucf101_fadead5b001f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_fadead5b001f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g14_c02,video,64,768,4
ucf101_69219dfe6c8f,/kaggle/working/artifacts/features/temporal_train/ucf101_69219dfe6c8f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_69219dfe6c8f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g14_c03,video,64,768,4
ucf101_912a7f66f72c,/kaggle/working/artifacts/features/temporal_train/ucf101_912a7f66f72c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_912a7f66f72c.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g14_c04,video,64,768,4
ucf101_4152777ddd41,/kaggle/working/artifacts/features/temporal_train/ucf101_4152777ddd41.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_4152777ddd41.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g15_c01,video,64,768,4
ucf101_87d8fc834126,/kaggle/working/artifacts/features/temporal_train/ucf101_87d8fc834126.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_87d8fc834126.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g15_c02,video,64,768,4
ucf101_c8eee9a13c36,/kaggle/working/artifacts/features/temporal_train/ucf101_c8eee9a13c36.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c8eee9a13c36.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g15_c04,video,64,768,4
ucf101_a856b6f8543f,/kaggle/working/artifacts/features/temporal_train/ucf101_a856b6f8543f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a856b6f8543f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g15_c06,video,64,768,4
ucf101_fe9383969f10,/kaggle/working/artifacts/features/temporal_train/ucf101_fe9383969f10.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_fe9383969f10.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g16_c02,video,64,768,4
ucf101_5b55c7ec2b37,/kaggle/working/artifacts/features/temporal_train/ucf101_5b55c7ec2b37.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_5b55c7ec2b37.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g16_c04,video,64,768,4
ucf101_76677eef8302,/kaggle/working/artifacts/features/temporal_train/ucf101_76677eef8302.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_76677eef8302.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g16_c05,video,64,768,4
ucf101_c344b3d86912,/kaggle/working/artifacts/features/temporal_train/ucf101_c344b3d86912.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c344b3d86912.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g16_c06,video,64,768,4
ucf101_ed2995e2de2e,/kaggle/working/artifacts/features/temporal_train/ucf101_ed2995e2de2e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ed2995e2de2e.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g17_c01,video,64,768,4
ucf101_28cb1eb6d632,/kaggle/working/artifacts/features/temporal_train/ucf101_28cb1eb6d632.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_28cb1eb6d632.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g17_c02,video,64,768,4
ucf101_66090a399b6f,/kaggle/working/artifacts/features/temporal_train/ucf101_66090a399b6f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_66090a399b6f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g17_c03,video,64,768,4
ucf101_92ac729bfb38,/kaggle/working/artifacts/features/temporal_train/ucf101_92ac729bfb38.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_92ac729bfb38.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g17_c05,video,64,768,4
ucf101_d581b222cf86,/kaggle/working/artifacts/features/temporal_train/ucf101_d581b222cf86.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d581b222cf86.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g18_c05,video,64,768,4
ucf101_b53b2cb45f6e,/kaggle/working/artifacts/features/temporal_train/ucf101_b53b2cb45f6e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_b53b2cb45f6e.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g19_c01,video,64,768,4
ucf101_3cc755bb0e04,/kaggle/working/artifacts/features/temporal_train/ucf101_3cc755bb0e04.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3cc755bb0e04.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g19_c02,video,64,768,4
ucf101_baa53ec5cac4,/kaggle/working/artifacts/features/temporal_train/ucf101_baa53ec5cac4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_baa53ec5cac4.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g19_c03,video,64,768,4
ucf101_dfdb984c9151,/kaggle/working/artifacts/features/temporal_train/ucf101_dfdb984c9151.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_dfdb984c9151.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g20_c01,video,64,768,4
ucf101_9aa56b668cf3,/kaggle/working/artifacts/features/temporal_train/ucf101_9aa56b668cf3.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9aa56b668cf3.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g20_c04,video,64,768,4
ucf101_037606e549d7,/kaggle/working/artifacts/features/temporal_train/ucf101_037606e549d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_037606e549d7.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g20_c05,video,64,768,4
ucf101_be21cc59433f,/kaggle/working/artifacts/features/temporal_train/ucf101_be21cc59433f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_be21cc59433f.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g20_c06,video,64,768,4
ucf101_2e68edfa9cff,/kaggle/working/artifacts/features/temporal_train/ucf101_2e68edfa9cff.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_2e68edfa9cff.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g20_c07,video,64,768,4
ucf101_e87b5cbe9d7b,/kaggle/working/artifacts/features/temporal_train/ucf101_e87b5cbe9d7b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e87b5cbe9d7b.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g21_c03,video,64,768,4
ucf101_c28df4902610,/kaggle/working/artifacts/features/temporal_train/ucf101_c28df4902610.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c28df4902610.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g22_c05,video,64,768,4
ucf101_d287f195d337,/kaggle/working/artifacts/features/temporal_train/ucf101_d287f195d337.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d287f195d337.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g22_c07,video,64,768,4
ucf101_2fec95c07202,/kaggle/working/artifacts/features/temporal_train/ucf101_2fec95c07202.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_2fec95c07202.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g23_c03,video,64,768,4
ucf101_df48bc0399d7,/kaggle/working/artifacts/features/temporal_train/ucf101_df48bc0399d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_df48bc0399d7.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g24_c01,video,64,768,4
ucf101_0f6e27479dc8,/kaggle/working/artifacts/features/temporal_train/ucf101_0f6e27479dc8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0f6e27479dc8.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g24_c03,video,64,768,4
ucf101_d6bccc762c20,/kaggle/working/artifacts/features/temporal_train/ucf101_d6bccc762c20.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d6bccc762c20.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g24_c04,video,64,768,4
ucf101_63971097c495,/kaggle/working/artifacts/features/temporal_train/ucf101_63971097c495.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_63971097c495.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g25_c01,video,64,768,4
ucf101_95ede1d62568,/kaggle/working/artifacts/features/temporal_train/ucf101_95ede1d62568.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_95ede1d62568.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g25_c02,video,64,768,4
ucf101_ca13ce4f4c09,/kaggle/working/artifacts/features/temporal_train/ucf101_ca13ce4f4c09.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ca13ce4f4c09.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g25_c03,video,64,768,4
ucf101_8a44d0361373,/kaggle/working/artifacts/features/temporal_train/ucf101_8a44d0361373.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_8a44d0361373.npy,0,0,0,train,ucf101,ucf101:babycrawling/v_babycrawling_g25_c05,video,64,768,4
ucf101_6eeecec38061,/kaggle/working/artifacts/features/temporal_train/ucf101_6eeecec38061.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_6eeecec38061.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g08_c01,video,64,768,4
ucf101_a42ffc615148,/kaggle/working/artifacts/features/temporal_train/ucf101_a42ffc615148.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a42ffc615148.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g08_c03,video,64,768,4
ucf101_c7ea3ebc5660,/kaggle/working/artifacts/features/temporal_train/ucf101_c7ea3ebc5660.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c7ea3ebc5660.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g08_c04,video,64,768,4
ucf101_a57887e2b593,/kaggle/working/artifacts/features/temporal_train/ucf101_a57887e2b593.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a57887e2b593.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g10_c04,video,64,768,4
ucf101_32c7fbc06d42,/kaggle/working/artifacts/features/temporal_train/ucf101_32c7fbc06d42.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_32c7fbc06d42.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g11_c01,video,64,768,4
ucf101_369d3f588fb1,/kaggle/working/artifacts/features/temporal_train/ucf101_369d3f588fb1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_369d3f588fb1.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g11_c04,video,64,768,4
ucf101_a536938d9e7d,/kaggle/working/artifacts/features/temporal_train/ucf101_a536938d9e7d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a536938d9e7d.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g12_c01,video,64,768,4
ucf101_e3c137446657,/kaggle/working/artifacts/features/temporal_train/ucf101_e3c137446657.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e3c137446657.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g13_c04,video,64,768,4
ucf101_23cfaca658f6,/kaggle/working/artifacts/features/temporal_train/ucf101_23cfaca658f6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_23cfaca658f6.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g14_c01,video,64,768,4
ucf101_f5d6b7fdf769,/kaggle/working/artifacts/features/temporal_train/ucf101_f5d6b7fdf769.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_f5d6b7fdf769.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g14_c02,video,64,768,4
ucf101_f32bce9c9d10,/kaggle/working/artifacts/features/temporal_train/ucf101_f32bce9c9d10.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_f32bce9c9d10.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g14_c04,video,64,768,4
ucf101_5adb33ae239d,/kaggle/working/artifacts/features/temporal_train/ucf101_5adb33ae239d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_5adb33ae239d.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g15_c01,video,64,768,4
ucf101_3c461149af15,/kaggle/working/artifacts/features/temporal_train/ucf101_3c461149af15.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3c461149af15.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g15_c02,video,64,768,4
ucf101_e5ce827bc37e,/kaggle/working/artifacts/features/temporal_train/ucf101_e5ce827bc37e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e5ce827bc37e.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g15_c03,video,64,768,4
ucf101_cb60398992b2,/kaggle/working/artifacts/features/temporal_train/ucf101_cb60398992b2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_cb60398992b2.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g16_c01,video,64,768,4
ucf101_b740edf4859e,/kaggle/working/artifacts/features/temporal_train/ucf101_b740edf4859e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_b740edf4859e.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g16_c03,video,64,768,4
ucf101_09d3972cc8a7,/kaggle/working/artifacts/features/temporal_train/ucf101_09d3972cc8a7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_09d3972cc8a7.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g16_c04,video,64,768,4
ucf101_ec4b30c988a8,/kaggle/working/artifacts/features/temporal_train/ucf101_ec4b30c988a8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ec4b30c988a8.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g17_c01,video,64,768,4
ucf101_d7e84dce829a,/kaggle/working/artifacts/features/temporal_train/ucf101_d7e84dce829a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d7e84dce829a.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g17_c04,video,64,768,4
ucf101_88c51f00b843,/kaggle/working/artifacts/features/temporal_train/ucf101_88c51f00b843.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_88c51f00b843.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g17_c05,video,64,768,4
ucf101_24d9d52daab0,/kaggle/working/artifacts/features/temporal_train/ucf101_24d9d52daab0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_24d9d52daab0.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g18_c02,video,64,768,4
ucf101_9863c9b6dc9c,/kaggle/working/artifacts/features/temporal_train/ucf101_9863c9b6dc9c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9863c9b6dc9c.npy,0,0,0,train,ucf101,ucf101:balancebeam/v_balancebeam_g18_c03,video,64,768,4
